id,question,answer_key,answer,is_correct,extracted_key,latency_seconds
Mercury_SC_401766,Which is the best example of an object that refracts light?,A,A,1,A,0.35422825813293457
Mercury_SC_400012,Polar bears are very heavy. About half of a polar bear's mass is fat. How does this adaptation most help a polar bear as it hunts in the Arctic Ocean?,D,D,1,D,0.378509521484375
AKDE&ED_2008_8_48,Which process will most likely lead to the scientific acceptance of a hypothesis?,A,A,1,A,0.3584010601043701
TAKS_2009_8_27,Which of these best explains why the oceans have a great impact on the weather over the continents?,C,C),1,C,0.4280385971069336
Mercury_410807,Under which circumstance would an adaptation that shortens the time of a tadpole's metamorphosis be most useful?,B,B,1,B,0.37021470069885254
Mercury_LBS10131,"A pot is touching the flame of a gas stove, and the substance in the pot is heating up due to the contact. This is an example of which type of energy transfer?",C,C,1,C,0.357593297958374
Mercury_SC_LBS10027,What is potential energy?,B,B,1,B,0.3805708885192871
Mercury_7212398,The best way to separate salt from water is with the use of,B,B,1,B,0.3699326515197754
Mercury_SC_400404,Which investigation would require the longest period of observation?,D,A,0,A,0.35271334648132324
Mercury_7203560,Black-and-white warblers migrate from their breeding range in Canada to southern Florida for the winter. Which is most likely to occur if environmental factors limit the number of female warblers that return to Canada?,A,A,1,A,0.40476393699645996
Mercury_7057488,One characteristic that is unique to water is that it,D,D,1,D,0.3560922145843506
TIMSS_2003_8_pg85,Which of the following takes place during fertilization in animals?,B,B,1,B,0.34417128562927246
Mercury_7057085,What information best helps a meteorologist predict the possibility of tornadoes developing in a certain area?,B,A,0,A,0.3518698215484619
Mercury_7164623,A group of friends decided to go camping for the weekend. They gathered some tree branches and built a campfire. What type of energy of the tree branches did the friends use?,C,C,1,C,0.34755659103393555
Mercury_SC_406482,A class tested the amount of vitamin C in fresh orange juice and calculated a different amount than the previous class that conducted the same investigation. What should most likely be done to make sure that their results are accurate?,D,D,1,D,0.36458730697631836
TAKS_2009_5_36,"When a dog sees a cat, a message travels from the dog's eyes to the dog's",A,A,1,A,0.3441812992095947
Mercury_SC_405130,"A science class is divided into two groups. The first group plays loud music in a room that has thick carpet on the ceiling, walls, and floor. The second group is outside of the room but does not hear the music because the sound was",A,A,1,A,0.35980939865112305
MDSA_2009_5_25,Baking soda mixed with vinegar produces carbon dioxide and water. The best way to prove that no mass was lost during this reaction is to,B,B,1,B,0.41237497329711914
Mercury_7106960,A student is studying nonrenewable resources. Which of these resources could the student be studying?,A,A,1,A,0.35030269622802734
Mercury_7221655,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",C,C,1,C,0.4225738048553467
Mercury_409115,"When a person parachutes from a plane, she travels at about 67 meters per second. When she pulls her cord and her chute opens, she slows to about 3 meters per second. If the velocity and acceleration are both considered positive before the chute opens, how do her velocity and acceleration change when the chute opens?",C,D,0,D,0.4193909168243408
Mercury_7027405,A student wishes to measure the rate of evaporation of a volatile liquid at room temperature. Which piece of equipment would be best to use in this investigation?,A,A,1,A,0.3535914421081543
Mercury_402502,"According to the periodic table, argon is found in what column?",D,D,1,D,0.35120344161987305
VASoL_2008_3_32,Students want to know how big the leaves of an oak tree are. The BEST way to measure the size of the leaves is to ___.,B,B,1,B,0.3449876308441162
MEA_2013_8_15,A ball is thrown downward onto a concrete floor and bounces upward. What supplies the upward force that makes the ball bounce?,A,A,1,A,0.35393238067626953
Mercury_7133945,"In order to determine if two atoms are copper (Cu) atoms, what must be the same for each?",B,B,1,B,0.3457660675048828
MCAS_2014_5_15,Temperature changes along the coast are usually less extreme than temperature changes farther inland. Which of the following statements best explains why?,D,D,1,D,0.3565328121185303
Mercury_406639,The human population is increasing every day. How does this increase in population affect the natural resources that maintain humans?,B,B,1,B,0.35233545303344727
MCAS_1999_8_1,"The primary cause of continental drift, earthquakes, and volcanic eruptions is",A,A,1,A,0.34324216842651367
Mercury_7027160,A brand of fertilizer claims that it contains all the chemicals a plant needs for rapid growth. It may be inferred that the fertilizer includes all these ingredients except,C,C),1,C,0.405529260635376
Mercury_400084,An unbalanced equation for the reaction of methane gas (CH_{4}) with oxygen is shown below. CH_{4} + \Box O_{2} -> 2CO_{2} + 4H_{2}O How many molecules of oxygen gas (O_{2}) are needed to properly balance this equation?,D,B,0,B,0.4006917476654053
TIMSS_2003_8_pg47,Which is a chemical change?,C,C,1,C,0.3782081604003906
Mercury_7252753,Some bacteria use iron found in their systems as a means to guide their movement. Which stimulus most likely triggers this movement mechanism?,A,A,1,A,0.3508119583129883
Mercury_7109603,Insulin is an important protein for the regulation of glucose levels in the blood. Which statement best describes the function of insulin?,A,A,1,A,0.36232900619506836
Mercury_403930,A student found a worm under some leaves and wrote observations about the worm in a notebook. Which is a fact that could be found in the student's notebook?,C,B,0,B,0.3562953472137451
Mercury_405804,Which resource is renewable?,D,D,1,D,0.3361639976501465
Mercury_7081305,Two forces act in opposite directions on a wood block. What will happen if the forces are unbalanced?,D,D,1,D,0.3504939079284668
Mercury_SC_416169,Nick is making a model to show how human skin covers the body. What material would work best?,A,A,1,A,0.34842634201049805
Mercury_SC_402638,"The following mountain ranges: the Alps, Appalachians, and Himalayas are formed from",A,C,0,C,0.34774184226989746
Mercury_416650,Which step in asexual reproduction would you expect to find in volvox but not in amoebas?,C,C,1,C,0.3472480773925781
Mercury_7171605,Students are observing two fossils in a lab. They are told by the teacher that the fossils were found in different rock layers. What can the students most likely determine from just observing the fossils?,D,D,1,D,0.35579872131347656
Mercury_7270358,"Cell differentiation is the result of gene expression. Genes can be regulated several ways. For example, small interference RNA molecules (siRNA), prevent gene expression by binding to the product of transcription. How do siRNA molecules silence genes?",D,D,1,D,0.35732030868530273
ACTAAP_2014_5_8,"Which best describes how the sun might compare to a different-sized star, if they were right next to each other?",B,B,1,B,0.37463927268981934
Mercury_7171570,The digestive system breaks food down into molecules that are used by our body's cells. Which other body system regulates how fast or slow the digestive system functions?,D,D,1,D,0.3570883274078369
MEA_2016_8_15,Which list has objects in order from the smallest to the largest?,A,C,0,C,0.36028242111206055
TIMSS_1995_8_R2,"When white light shines on Peter's shirt, the shirt looks blue. Why does the shirt look blue?",B,B,1,B,0.3491828441619873
NYSEDREGENTS_2008_8_30,Part of the east coast of South America and the west coast of Africa have matching fossils within the same series of rock layers. This provides evidence that these two continents were once,2,2),0,,0.4112856388092041
Mercury_SC_400062,A plateau is most likely formed by,D,D,1,D,0.35367536544799805
NYSEDREGENTS_2013_4_17,One example of a living thing is,D,D,1,D,0.33928394317626953
Mercury_SC_401357,Which process in the water cycle returns water to the atmosphere?,B,D,0,D,0.3395392894744873
Mercury_7210455,In which way is any single observation of wind speed best described?,C,C),1,C,0.40114688873291016
ACTAAP_2009_5_12,A student shines a flashlight on different colors of paper. Which color of paper will absorb the most light?,B,B,1,B,0.34515881538391113
Mercury_SC_401798,Which situation would affect an organism's niche in a positive way?,C,C,1,C,0.3515658378601074
Mercury_7029558,"Aphids are small, soft-bodied insects that feed on certain types of plants. Which level of a food web would be occupied by an aphid?",C,C,1,C,0.3479444980621338
AKDE&ED_2012_8_20,Which physical features are part of an animal that would most likely be classified as a reptile?,B,B,1,B,0.37137770652770996
Mercury_SC_416529,Why do most of the leaves of forest trees grow at the top of the tree?,B,B,1,B,0.3705260753631592
Mercury_414352,A 0.20 kg softball travels 97 meters (m) south for 4.5 seconds (s). What piece of information distinguishes the velocity from the speed of the ball?,A,A,1,A,0.3729538917541504
Mercury_7213343,A potential negative impact of building a dam on a river is that the dam,A,A,1,A,0.3549327850341797
NYSEDREGENTS_2008_8_9,Many cars today are designed to get better gas mileage than those made in the past. This change resulted from a need to,4,4),0,,0.4203770160675049
Mercury_7217298,Which of the following activities should be omitted from scientific inquiry?,A,A,1,A,0.3591892719268799
Mercury_7267523,Which of the following natural disasters is most likely to result in a narrow path of destruction through a forest?,B,B,1,B,0.350447416305542
NYSEDREGENTS_2008_8_11,What is the nutrient source for some fungi?,4,D,0,D,0.34516477584838867
Mercury_SC_401373,Which is an example of electricity flowing in a circuit to produce sound?,A,A,1,A,0.36586833000183105
Mercury_SC_402120,Which tool would be best to use to determine how long it takes a cup of water to boil?,C,C,1,C,0.34766292572021484
MEA_2013_8_18,What is a similarity between sound waves and light waves?,A,A,1,A,0.35196900367736816
MCAS_2014_5_5,The students in a class are making a scale model. They need a material that they can easily bend into a circle. Which of the following objects is best for the students to use?,A,A,1,A,0.3665311336517334
ACTAAP_2010_7_12,Each student in Ms. Jordan's science class was given a beaker containing several substances that had been stirred thoroughly. Maxwell must classify the contents of his beaker as either a compound or a mixture. Which of the following would indicate that the beaker contains a mixture?,D,D,1,D,0.4568796157836914
Mercury_401241,Hawks have sharp claws called talons that help them capture prey. Talons are best described as,A,A,1,A,0.3659970760345459
Mercury_7038028,Which of these is an important safety rule to follow when using chemicals?,C,C,1,C,0.3759465217590332
Mercury_SC_408547,The end result in the process of photosynthesis is the production of sugar and oxygen. Which step signals the beginning of photosynthesis?,C,C,1,C,0.35933661460876465
Mercury_405462,A scientist claims that he made a discovery in the lab. What does the scientist need to have in order to prove that the discovery is valid?,B,B,1,B,0.36645030975341797
Mercury_7122640,Which of these is an unpiloted spacecraft designed to gather information while orbiting planets other than Earth?,A,A,1,A,0.35466694831848145
AKDE&ED_2012_8_6,Which change in Earth's surface is most directly related to the water cycle?,A,A,1,A,0.354203462600708
FCAT_2008_5_1,Ariana uses balloons to investigate static electricity. Which of the following best explains what will happen when she brings two positively charged balloons close to each other?,A,A,1,A,0.3620154857635498
MCAS_2012_8_23651,Which of the following could occur as a result of decreasing the heat energy of a gas?,A,A,1,A,0.35562682151794434
Mercury_SC_415719,Anna is holding an ice cube. Why does the ice cube melt in her hand?,A,A,1,A,0.36676740646362305
LEAP_2007_4_10280,"When Jake breathes out on a cold day, a cloud is formed. Which change occurs that lets Jake see his breath as a cloud?",A,C,0,C,0.35740041732788086
Mercury_7187373,Some non-native plants can adapt to their environments more quickly than some native plants or crops can. Which adaptation would most likely decrease a plant's ability to survive?,D,D,1,D,0.3656618595123291
Mercury_7016800,"When there is an accidental spill in the lab, it is most important to know",D,B,0,B,0.36528468132019043
Mercury_7210123,A student uses a bar graph to display the amount of rainfall per week over a 3-month period. Which other method of presentation is appropriate for the data?,A,A,1,A,0.36966919898986816
Mercury_404841,Which of these will result in the least gravitational attraction?,D,B,0,B,0.38625431060791016
Mercury_7086608,"If an atom has two protons and three electrons, then the atom is",B,D,0,D,0.36138200759887695
Mercury_410602,An airplane travels at a constant speed of 800 kilometers per hour (km/h). Approximately how long will it take the airplane to travel 200 kilometers?,A,C,0,C,0.3605828285217285
NAEP_2000_8_S11+11,The Earth's Moon is,B,B),1,B,0.4283158779144287
Mercury_180373,How are sedimentary rocks made?,B,B,1,B,0.35764527320861816
Mercury_7218505,An astronomer collects data from observations of a star. The astronomer thinks the data indicate that a large planet orbits the star. How should the astronomer report the findings to best support the scientific reliability of the data?,B,B,1,B,0.4173619747161865
Mercury_SC_409673,"Kira notices that the plants in the school garden are green and growing in July, but are brown in December. Why do plants grow more in summer than in winter?",D,A,0,A,0.4331843852996826
MCAS_2005_5_25,"When the temperature of a sample of 25 water is -5°C, the water is",C,C,1,C,0.3639206886291504
Mercury_SC_408568,Ben wants to know if the amount of air in a basketball affects how high the basketball bounces. He fills three basketballs with air and drops each one three times. Which part of the experiment should Ben keep the same for each ball?,B,B,1,B,0.4224514961242676
Mercury_SC_405880,Which activity is an example of conserving nonrenewable resources?,A,C,0,C,0.3590066432952881
Mercury_SC_400579,Which traits would a species of nocturnal predators most likely develop over time to survive in the wild?,C,C,1,C,0.36113500595092773
Mercury_7017045,All of these types of waves travel from the Sun to Earth except,B,B,1,B,0.36283373832702637
Mercury_SC_406451,A school replaced all of their light bulbs with a new type of light bulb. The new light bulbs use less energy. How will the new light bulbs most likely help the environment?,C,C,1,C,0.4235696792602539
Mercury_417118,"Golden rice is a transgenic plant that produces rice with high levels of vitamin A. The rice would help people improve the nutrition in their diets. However, some people are concerned about the effects the transgenic rice might have on native plants. Which words best characterize these concerns?",C,C,1,C,0.3679616451263428
Mercury_403907,The discovery of fossilized coral reefs on land is evidence that,C,C,1,C,0.35964441299438477
Mercury_7106593,A particular peach tree produces peaches that are more resistant to disease than other peaches. What method would reproduce these exact peaches?,D,D,1,D,0.3711366653442383
Mercury_7106628,Which factor will most likely increase the survival chances of an organism living in an environment that is undergoing rapid changes?,D,D,1,D,0.35232019424438477
MEA_2016_8_12,Which of the following is the best example of an event that causes a slow change in ecosystems?,B,B,1,B,0.3437047004699707
NYSEDREGENTS_2012_4_29,Three identical seeds are planted and grown in identical pots of soil. All three pots receive equal amounts of sunlight. The plants are watered once each day. Plant A is given 10 milliliters (mL) of water. Plant B is given 20 mL of water. Plant C is given 30 mL of water. The height of each plant is measured and recorded after ten days. Which question could be answered by this experiment?,C,C,1,C,0.4264101982116699
Mercury_7132405,How does the skin help the body maintain homeostasis?,D,D,1,D,0.35219573974609375
Mercury_SC_408324,"Scott filled a tray with juice and put it in a freezer. The next day, Scott opened the freezer. How did the juice most likely change?",D,D,1,D,0.3542821407318115
Mercury_7026355,Hurricanes form over equatorial areas. This is because,A,A,1,A,0.3598480224609375
Mercury_7221988,Which of the following best describes the function of a resistor in an electrical circuit?,C,C,1,C,0.3794240951538086
ACTAAP_2010_5_1,A layer of rock is found to contain a fossil of a fish and a fossil of a land-dwelling dinosaur very close to one another. What is the most likely explanation for this?,A,A,1,A,0.43245530128479004
Mercury_7212993,Which of these gases is the most abundant greenhouse gas in the lower atmosphere of Earth?,C,C,1,C,0.3557126522064209
Mercury_SC_413439,Which investigation will best test the effects of gravity on moving objects?,A,A,1,A,0.35938453674316406
Mercury_SC_LBS10018,All matter has two characteristics. These characteristics are that matter takes up space and matter has,A,A,1,A,0.3595089912414551
Mercury_SC_401366,Soil texture is improved by,D,D,1,D,0.34483814239501953
MCAS_2004_8_23,An airplane takes off from Boston for the 980 km trip to Detroit. The plane lands two hours later. Which of the following best describes the average speed and direction of the airplane's flight?,B,B,1,B,0.36396169662475586
Mercury_184363,Which represents a short-term storage for carbon?,D,D,1,D,0.3552572727203369
Mercury_SC_406725,"A student wants to know how long it takes mold to form on bread. After preparing the bread for the investigation, what should the student most likely do next?",A,A,1,A,0.3587992191314697
Mercury_SC_405296,Which change would be harmful to the habitat of a squirrel?,C,C,1,C,0.3446376323699951
Mercury_SC_407592,Roy's teacher asked him to identify a source of energy that is not easily replaced in nature. Which source of energy should Roy identify?,A,A,1,A,0.3412473201751709
Mercury_7187863,Students study how the temperature of a substance is related to the rate of molecular movement. The molecules in which substance are moving the fastest?,D,D,1,D,0.3600492477416992
Mercury_409349,"Two forms of boron are naturally occurring, boron-10 and boron-11. What difference exists between a boron atom with a 10 atomic mass units (amu) and a boron atom with 11 atomic mass units (amu)?",A,A,1,A,0.40267157554626465
Mercury_SC_407613,A hypothesis is included in a scientific investigation because it,C,C,1,C,0.3645744323730469
OHAT_2007_5_15,A class was learning about the pattern of day and night on Earth. What part of Earth experiences night at the same time?,B,C,0,C,0.3616294860839844
VASoL_2009_3_22,Which of these tells something about how an apple looks?,D,D,1,D,0.3399474620819092
Mercury_7250058,"According to cell classification, prokaryotic cells are separated from eukaryotic cells. Which feature is often used to distinguish prokaryotic cells from eukaryotic cells?",B,B,1,B,0.3503541946411133
Mercury_400811,"To produce light, the atoms inside a light bulb transform electrical energy into what other kind of energy?",D,D,1,D,0.34120726585388184
MEA_2011_8_13,"In a population of spiders there are three different sizes: small, medium, and large. The large spiders are easily seen by predators. Small spiders have a difficult time finding food. What will most likely happen to the population after many generations?",A,C,0,C,0.40851569175720215
Mercury_7205608,Chemical weathering occurs when minerals in rocks are changed chemically. Which of these will most likely change the rate of chemical weathering on a rock?,B,B,1,B,0.36265134811401367
Mercury_7094308,Several species of fish live in a classroom aquarium. Students notice that the gills of one type of fish move faster than the gills of the other fish. Which of these statements is the best hypothesis on this observation?,C,C),1,C,0.4784078598022461
Mercury_401728,Which of the following is a step in the life cycle of an apple tree?,D,D,1,D,0.35390591621398926
NYSEDREGENTS_2008_8_5,Each body cell of a goldfish contains 94 chromosomes. How many chromosomes are contained in a goldfish sex cell?,2,3,0,,0.354184627532959
ACTAAP_2011_5_16,"Pat dissolves some table salt in water. She then puts a drop of the water on a microscope slide and turns on the lamp. As the water evaporates, Pat observes small cubic structures being formed. What process is Pat seeing through the microscope?",B,B,1,B,0.3766357898712158
MCAS_2003_5_33,"Air has no color and cannot be seen, yet it takes up space. What could be done to show that air takes up space?",C,C,1,C,0.3674352169036865
Mercury_7188528,"Morning glories are plants that have a large amount of variation in the genes for flower color. When a white flower appears in a population independent of the trait for white flower color, what is the most likely source?",A,D,0,D,0.3717358112335205
Mercury_7068583,What is one condition necessary to produce diamonds?,B,B,1,B,0.3578643798828125
Mercury_SC_409171,A group of engineers wanted to know how different building designs would respond during an earthquake. They made several models of buildings and tested each for its ability to withstand earthquake conditions. Which will most likely result from testing different building designs?,B,B,1,B,0.36173176765441895
MCAS_2005_8_7,"When air near the ground is warmed by sunlight, which of the following occurs?",C,C,1,C,0.3650486469268799
Mercury_SC_402057,"If the weather patterns change and stay colder, what is one way a mammal most likely will adapt to this change?",C,C,1,C,0.3584873676300049
Mercury_7030870,Which of these substances would be a good material for use as insulation?,A,A,1,A,0.34734153747558594
Mercury_7143308,Mr. Garcia's science class was studying energy and ways to cut energy costs. Each student was to compare their electric bill for October to the one they would receive for November. Each student would have a list of energy-saving tips that they would follow during November. Which would be the most uncontrollable factor in their investigation?,B,B,1,B,0.4306650161743164
TIMSS_2011_8_pg31,A car tire runs over a can and crushes it completely. Which statement is true for the atoms of the structure of the can?,C,C,1,C,0.36505770683288574
Mercury_7015208,What role do plants have in the carbon cycle?,B,C,0,C,0.3579549789428711
Mercury_SC_407315,How can investigation records be most helpful?,A,C,0,C,0.3629777431488037
Mercury_7075023,Which statement is an opinion?,D,D,1,D,0.3561577796936035
OHAT_2010_8_35,Which two plant cell structures are responsible for storing energy from sunlight and later releasing it for cells to use?,A,A,1,A,0.36985063552856445
Mercury_7057890,Which property makes the water cycle on Earth possible?,A,A,1,A,0.3643460273742676
Mercury_SC_405885,Cell phone technology allows people to keep in contact with their families when they are away from home. A problem that arises when using cell phones is that they can,C,C,1,C,0.36708545684814453
Mercury_404820,"An atom of chromium has 24 protons, 28 neutrons, and 24 electrons. How many subatomic particles are in the nucleus of a chromium atom?",D,A,0,A,0.36086106300354004
Mercury_412673,Which of the following properties of ethanol is a chemical property?,B,B,1,B,0.35749387741088867
